#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1247	154807	ENTREZ_GENE	VKORC1L1	-	9606	Homo sapiens	-1.43	0.020915251	0.075606157	-	-	NO	BioGRID ORCS
1247	157638	ENTREZ_GENE	FAM84B	BCMP101|NSE2	9606	Homo sapiens	-1.43	0.153535886	0.318261582	-	-	NO	BioGRID ORCS
1247	221908	ENTREZ_GENE	PPP1R35	C7orf47	9606	Homo sapiens	-1.43	0.003736828	0.019327886	-	-	NO	BioGRID ORCS
1247	339768	ENTREZ_GENE	ESPNL	FLJ42568	9606	Homo sapiens	-1.43	0.104975228	0.244691465	-	-	NO	BioGRID ORCS
1247	347733	ENTREZ_GENE	TUBB2B	PMGYSA|bA506K6.1|DKFZp566F223	9606	Homo sapiens	-1.43	0.025221296	0.086937604	-	-	NO	BioGRID ORCS
1247	399669	ENTREZ_GENE	ZNF321P	ZNF321	9606	Homo sapiens	-1.43	0.009830903	0.041763063	-	-	NO	BioGRID ORCS
1247	534U	UNKNOWN	AC017104.2	-	9606	Homo sapiens	-1.43	0.066784503	0.178675799	-	-	NO	BioGRID ORCS
1247	323U	UNKNOWN	AC026703.1	-	9606	Homo sapiens	-1.43	0.044187172	0.132290266	-	-	NO	BioGRID ORCS
1247	648U	UNKNOWN	AC005606.1	-	9606	Homo sapiens	-1.43	0.238998606	0.428102172	-	-	NO	BioGRID ORCS
1247	146705	ENTREZ_GENE	TEPSIN	C17orf56|ENTHD2|FLJ31528	9606	Homo sapiens	-1.43	0.057591873	0.160355601	-	-	NO	BioGRID ORCS
1247	840	ENTREZ_GENE	CASP7	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	9606	Homo sapiens	-1.42	0.305234831	0.501600565	-	-	NO	BioGRID ORCS
1247	842	ENTREZ_GENE	CASP9	APAF-3|APAF3|ICE-LAP6|MCH6|PPP1R56	9606	Homo sapiens	-1.42	0.065144782	0.175368209	-	-	NO	BioGRID ORCS
1247	1436	ENTREZ_GENE	CSF1R	C-FMS|CD115|CSF-1R|CSFR|FIM2|FMS|HDLS|M-CSF-R	9606	Homo sapiens	-1.42	0.07756306	0.198052733	-	-	NO	BioGRID ORCS
1247	2737	ENTREZ_GENE	GLI3	ACLS|GCPS|GLI3-190|GLI3FL|PAP-A|PAPA|PAPA1|PAPB|PHS|PPDIV	9606	Homo sapiens	-1.42	0.030721136	0.10096973	-	-	NO	BioGRID ORCS
1247	2874	ENTREZ_GENE	GPS2	AMF-1	9606	Homo sapiens	-1.42	0.045588595	0.135218205	-	-	NO	BioGRID ORCS
1247	5428	ENTREZ_GENE	POLG	MDP1|MIRAS|MTDPS4A|MTDPS4B|PEO|POLG1|POLGA|SANDO|SCAE	9606	Homo sapiens	-1.42	0.005559611	0.026659466	-	-	NO	BioGRID ORCS
1247	5502	ENTREZ_GENE	PPP1R1A	I1|IPP1	9606	Homo sapiens	-1.42	0.047334987	0.138621909	-	-	NO	BioGRID ORCS
1247	5990	ENTREZ_GENE	RFX2	FLJ14226	9606	Homo sapiens	-1.42	0.081553631	0.205099536	-	-	NO	BioGRID ORCS
1247	7551	ENTREZ_GENE	ZNF3	A8-51|HF.12|KOX25|PP838|Zfp113|FLJ20216	9606	Homo sapiens	-1.42	0.307576637	0.504164475	-	-	NO	BioGRID ORCS
1247	7932	ENTREZ_GENE	OR2H2	FAT11|OLFR2|OLFR42B|OR2H3|dJ271M21.2|hs6M1-12	9606	Homo sapiens	-1.42	0.027687071	0.093345248	-	-	NO	BioGRID ORCS
1247	8819	ENTREZ_GENE	SAP30	-	9606	Homo sapiens	-1.42	0.037565493	0.117167306	-	-	NO	BioGRID ORCS
1247	9649	ENTREZ_GENE	RALGPS1	RALGEF2|RALGPS1A|KIAA0351	9606	Homo sapiens	-1.42	0.048945256	0.142150957	-	-	NO	BioGRID ORCS
1247	10268	ENTREZ_GENE	RAMP3	-	9606	Homo sapiens	-1.42	0.016996502	0.064459102	-	-	NO	BioGRID ORCS
1247	10390	ENTREZ_GENE	CEPT1	-	9606	Homo sapiens	-1.42	0.005441223	0.02620489	-	-	NO	BioGRID ORCS
1247	10844	ENTREZ_GENE	TUBGCP2	GCP-2|GCP2|Grip103|SPBC97|Spc97p|h103p|hGCP2|hSpc97	9606	Homo sapiens	-1.42	0.047663771	0.139318045	-	-	NO	BioGRID ORCS
1247	22895	ENTREZ_GENE	RPH3A	rabphilin|exophilin-1|KIAA0985	9606	Homo sapiens	-1.42	0.03784389	0.117760103	-	-	NO	BioGRID ORCS
1247	25913	ENTREZ_GENE	POT1	CMM10|GLM9|HPOT1|DKFZp586D211	9606	Homo sapiens	-1.42	0.002345722	0.013242533	-	-	NO	BioGRID ORCS
1247	27101	ENTREZ_GENE	CACYBP	GIG5|PNAS-107|S100A6BP|SIP	9606	Homo sapiens	-1.42	0.031025093	0.101751313	-	-	NO	BioGRID ORCS
1247	27351	ENTREZ_GENE	DESI1	D15Wsu75e|DESI2|DJ347H13.4|DeSI-1|FAM152B|PPPDE2	9606	Homo sapiens	-1.42	0.025584008	0.087915074	-	-	NO	BioGRID ORCS
1247	30061	ENTREZ_GENE	SLC40A1	FPN1|HFE4|IREG1|MST079|MSTP079|MTP1|SLC11A3	9606	Homo sapiens	-1.42	0.177664817	0.351046016	-	-	NO	BioGRID ORCS
1247	55486	ENTREZ_GENE	PARL	PRO2207|PSARL|PSARL1|PSENIP2|RHBDS1	9606	Homo sapiens	-1.42	0.056149201	0.157315317	-	-	NO	BioGRID ORCS
1247	57016	ENTREZ_GENE	AKR1B10	AKR1B11|AKR1B12|ALDRLn|ARL-1|ARL1|HIS|HSI	9606	Homo sapiens	-1.42	0.121834088	0.271260932	-	-	NO	BioGRID ORCS
1247	79072	ENTREZ_GENE	FASTKD3	FLJ23274	9606	Homo sapiens	-1.42	0.307194604	0.503703428	-	-	NO	BioGRID ORCS
1247	79074	ENTREZ_GENE	C2orf49	asw	9606	Homo sapiens	-1.42	0.029224495	0.09724054	-	-	NO	BioGRID ORCS
1247	79650	ENTREZ_GENE	USB1	C16orf57|HVSL1|Mpn1|PN|hUsb1|FLJ13154	9606	Homo sapiens	-1.42	0.006773231	0.0312311	-	-	NO	BioGRID ORCS
1247	79891	ENTREZ_GENE	ZNF671	FLJ23506	9606	Homo sapiens	-1.42	0.04748947	0.138952217	-	-	NO	BioGRID ORCS
1247	80267	ENTREZ_GENE	EDEM3	C1orf22	9606	Homo sapiens	-1.42	0.001121436	0.007171892	-	-	NO	BioGRID ORCS
1247	89910	ENTREZ_GENE	UBE3B	BPIDS|KOS	9606	Homo sapiens	-1.42	0.016865188	0.064125556	-	-	NO	BioGRID ORCS
1247	116983	ENTREZ_GENE	ACAP3	CENTB5|KIAA1716	9606	Homo sapiens	-1.42	0.002838606	0.015453518	-	-	NO	BioGRID ORCS
1247	120776	ENTREZ_GENE	OR2D2	OR11-610|OR2D1|hg27	9606	Homo sapiens	-1.42	0.02447626	0.085177045	-	-	NO	BioGRID ORCS
1247	143098	ENTREZ_GENE	MPP7	FLJ32798	9606	Homo sapiens	-1.42	0.054714972	0.154313199	-	-	NO	BioGRID ORCS
1247	167227	ENTREZ_GENE	DCP2	NUDT20	9606	Homo sapiens	-1.42	0.054537408	0.153899241	-	-	NO	BioGRID ORCS
1247	221833	ENTREZ_GENE	SP8	BTD	9606	Homo sapiens	-1.42	0.02387183	0.083509641	-	-	NO	BioGRID ORCS
1247	284948	ENTREZ_GENE	SH2D6	FLJ35993	9606	Homo sapiens	-1.42	0.03570051	0.11286441	-	-	NO	BioGRID ORCS
1247	389766	ENTREZ_GENE	C9orf153	bA507D14.1	9606	Homo sapiens	-1.42	0.109156758	0.251506966	-	-	NO	BioGRID ORCS
1247	390181	ENTREZ_GENE	OR5AK2	-	9606	Homo sapiens	-1.42	0.130622528	0.284787898	-	-	NO	BioGRID ORCS
1247	392376	ENTREZ_GENE	OR13C2	OR37K	9606	Homo sapiens	-1.42	0.137965911	0.295909724	-	-	NO	BioGRID ORCS
1247	441608	ENTREZ_GENE	OR5B3	OR11-239|OR5B13|OST129	9606	Homo sapiens	-1.42	0.096467942	0.230821219	-	-	NO	BioGRID ORCS
1247	100996331	ENTREZ_GENE	POTEB	A26B1|CT104.5|POTE-15|POTE15	9606	Homo sapiens	-1.42	0.004635056	0.023078333	-	-	NO	BioGRID ORCS
1247	197350	ENTREZ_GENE	CASP16P	CASP16	9606	Homo sapiens	-1.42	0.006528766	0.030304782	-	-	NO	BioGRID ORCS
1247	948U	UNKNOWN	RP11-219B4.6	-	9606	Homo sapiens	-1.42	0.037510023	0.117085611	-	-	NO	BioGRID ORCS
1247	325U	UNKNOWN	AC090616.2	-	9606	Homo sapiens	-1.42	0.096629622	0.2310422	-	-	NO	BioGRID ORCS
1247	174	ENTREZ_GENE	AFP	AFPD|FETA|HPAFP	9606	Homo sapiens	-1.41	0.019234763	0.070845151	-	-	NO	BioGRID ORCS
1247	917	ENTREZ_GENE	CD3G	CD3-GAMMA|IMD17|T3G	9606	Homo sapiens	-1.41	0.009729685	0.041433356	-	-	NO	BioGRID ORCS
1247	1408	ENTREZ_GENE	CRY2	HCRY2|PHLL2	9606	Homo sapiens	-1.41	0.080324238	0.202977816	-	-	NO	BioGRID ORCS
1247	1535	ENTREZ_GENE	CYBA	p22-PHOX	9606	Homo sapiens	-1.41	0.062550641	0.170543036	-	-	NO	BioGRID ORCS
1247	1735	ENTREZ_GENE	DIO3	5DIII|D3|DIOIII|TXDI3	9606	Homo sapiens	-1.41	0.004959066	0.024381973	-	-	NO	BioGRID ORCS
1247	2055	ENTREZ_GENE	CLN8	C8orf61|EPMR|FLJ39417	9606	Homo sapiens	-1.41	0.052440384	0.149949651	-	-	NO	BioGRID ORCS
1247	2298	ENTREZ_GENE	FOXD4	FKHL9|FOXD4A|FREAC-5|FREAC5	9606	Homo sapiens	-1.41	0.001576609	0.009543617	-	-	NO	BioGRID ORCS
1247	3592	ENTREZ_GENE	IL12A	CLMF|IL-12A|NFSK|NKSF1|P35	9606	Homo sapiens	-1.41	0.005517919	0.026506384	-	-	NO	BioGRID ORCS
1247	4863	ENTREZ_GENE	NPAT	E14|E14/NPAT|p220	9606	Homo sapiens	-1.41	0.012554706	0.050420547	-	-	NO	BioGRID ORCS
1247	5449	ENTREZ_GENE	POU1F1	CPHD1|GHF-1|PIT1|POU1F1a|Pit-1	9606	Homo sapiens	-1.41	0.107523957	0.249050045	-	-	NO	BioGRID ORCS
1247	6548	ENTREZ_GENE	SLC9A1	APNH|LIKNS|NHE-1|NHE1|PPP1R143	9606	Homo sapiens	-1.41	0.051288363	0.147520442	-	-	NO	BioGRID ORCS
1247	7138	ENTREZ_GENE	TNNT1	ANM|NEM5|STNT|TNT|TNTS|FLJ98147	9606	Homo sapiens	-1.41	0.011469596	0.047054995	-	-	NO	BioGRID ORCS
1247	7518	ENTREZ_GENE	XRCC4	SSMED	9606	Homo sapiens	-1.41	0.007173599	0.032715085	-	-	NO	BioGRID ORCS
1247	8879	ENTREZ_GENE	SGPL1	S1PL|SPL	9606	Homo sapiens	-1.41	0.023255878	0.081827298	-	-	NO	BioGRID ORCS
1247	9208	ENTREZ_GENE	LRRFIP1	FLAP-1|FLAP1|FLIIAP1|GCF-2|GCF2|HUFI-1|TRIP	9606	Homo sapiens	-1.41	0.14977164	0.313138715	-	-	NO	BioGRID ORCS
1247	9334	ENTREZ_GENE	B4GALT5	B4Gal-T5|BETA4-GALT-IV|beta4Gal-T5|beta4GalT-V|gt-V	9606	Homo sapiens	-1.41	0.08778605	0.21559443	-	-	NO	BioGRID ORCS
1247	9848	ENTREZ_GENE	MFAP3L	NYD-sp9|KIAA0626	9606	Homo sapiens	-1.41	0.049303358	0.142992958	-	-	NO	BioGRID ORCS
1247	10018	ENTREZ_GENE	BCL2L11	BAM|BIM|BOD|BimEL|BimL|BimS	9606	Homo sapiens	-1.41	0.008097055	0.035995711	-	-	NO	BioGRID ORCS
1247	10962	ENTREZ_GENE	MLLT11	AF1Q	9606	Homo sapiens	-1.41	0.379547363	0.576923533	-	-	NO	BioGRID ORCS
1247	11020	ENTREZ_GENE	IFT27	BBS19|RABL4|RAYL	9606	Homo sapiens	-1.41	0.089832432	0.219006001	-	-	NO	BioGRID ORCS
1247	23208	ENTREZ_GENE	SYT11	SYT12|sytXI|KIAA0080|DKFZp781D015	9606	Homo sapiens	-1.41	0.088666893	0.217090948	-	-	NO	BioGRID ORCS
1247	26503	ENTREZ_GENE	SLC17A5	AST|ISSD|NSD|SD|SIALIN|SIASD|SLD	9606	Homo sapiens	-1.41	0.085478585	0.211721762	-	-	NO	BioGRID ORCS
1247	30968	ENTREZ_GENE	STOML2	HSPC108|SLP-2	9606	Homo sapiens	-1.41	0.005104678	0.024904185	-	-	NO	BioGRID ORCS
1247	50838	ENTREZ_GENE	TAS2R13	T2R13|TRB3	9606	Homo sapiens	-1.41	0.025746019	0.088274587	-	-	NO	BioGRID ORCS
1247	55066	ENTREZ_GENE	PDPR	PDP3	9606	Homo sapiens	-1.41	0.029005606	0.096730504	-	-	NO	BioGRID ORCS
1247	55540	ENTREZ_GENE	IL17RB	CRL4|EVI27|IL17BR|IL17RH1	9606	Homo sapiens	-1.41	0.043972273	0.131783363	-	-	NO	BioGRID ORCS
1247	57560	ENTREZ_GENE	IFT80	ATD2|SRTD2|WDR56|KIAA1374	9606	Homo sapiens	-1.41	0.091084915	0.22132356	-	-	NO	BioGRID ORCS
1247	79744	ENTREZ_GENE	ZNF419	ZAPHIR|ZNF419A	9606	Homo sapiens	-1.41	0.02393635	0.083676791	-	-	NO	BioGRID ORCS
1247	83871	ENTREZ_GENE	RAB34	NARR|RAB39|RAH	9606	Homo sapiens	-1.41	0.065422052	0.175948803	-	-	NO	BioGRID ORCS
1247	84659	ENTREZ_GENE	RNASE7	RAE1	9606	Homo sapiens	-1.41	0.012985008	0.051857042	-	-	NO	BioGRID ORCS
1247	84870	ENTREZ_GENE	RSPO3	CRISTIN1|PWTSR|THSD2|FLJ14440	9606	Homo sapiens	-1.41	0.044008532	0.131834398	-	-	NO	BioGRID ORCS
1247	90441	ENTREZ_GENE	ZNF622	ZPR9	9606	Homo sapiens	-1.41	0.01610981	0.061734719	-	-	NO	BioGRID ORCS
1247	91661	ENTREZ_GENE	ZNF765	-	9606	Homo sapiens	-1.41	0.025895468	0.088650192	-	-	NO	BioGRID ORCS
1247	341416	ENTREZ_GENE	OR6C2	OR6C67	9606	Homo sapiens	-1.41	0.020150612	0.07340711	-	-	NO	BioGRID ORCS
1247	389075	ENTREZ_GENE	RESP18	-	9606	Homo sapiens	-1.41	0.10050977	0.237508191	-	-	NO	BioGRID ORCS
1247	400916	ENTREZ_GENE	CHCHD10	C22orf16|FTDALS2|IMMD|N27C7-4|SMAJ	9606	Homo sapiens	-1.41	0.03355339	0.107797811	-	-	NO	BioGRID ORCS
1247	653075	ENTREZ_GENE	GOLGA8T	-	9606	Homo sapiens	-1.41	0.018669724	0.06932587	-	-	NO	BioGRID ORCS
1247	653720	ENTREZ_GENE	GOLGA8M	-	9606	Homo sapiens	-1.41	0.047317155	0.138621909	-	-	NO	BioGRID ORCS
1247	728194	ENTREZ_GENE	RSPH10B2	-	9606	Homo sapiens	-1.41	0.025037884	0.086469348	-	-	NO	BioGRID ORCS
1247	100131801	ENTREZ_GENE	PET100	C19orf79	9606	Homo sapiens	-1.41	0.0029911	0.016134351	-	-	NO	BioGRID ORCS
1247	100996939	ENTREZ_GENE	PYURF	PREY	9606	Homo sapiens	-1.41	0.137820724	0.295820438	-	-	NO	BioGRID ORCS
1247	699U	UNKNOWN	AC020922.1	-	9606	Homo sapiens	-1.41	0.034856252	0.110879034	-	-	NO	BioGRID ORCS
1247	481U	UNKNOWN	AC011239.1	-	9606	Homo sapiens	-1.41	0.085128383	0.211206764	-	-	NO	BioGRID ORCS
1247	772U	UNKNOWN	RP11-47I22.4	-	9606	Homo sapiens	-1.41	0.088566154	0.216919881	-	-	NO	BioGRID ORCS
1247	650U	UNKNOWN	CTD-3193O13.9	-	9606	Homo sapiens	-1.41	0.026689483	0.090762399	-	-	NO	BioGRID ORCS
1247	372U	UNKNOWN	RP1-127H14.3	-	9606	Homo sapiens	-1.41	0.073454879	0.191175021	-	-	NO	BioGRID ORCS
1247	9711	ENTREZ_GENE	RUBCN	KIAA0226|RUBICON|SCAR15|rundataxin	9606	Homo sapiens	-1.41	0.025334162	0.087266479	-	-	NO	BioGRID ORCS
1247	598U	UNKNOWN	AC019171.1	-	9606	Homo sapiens	-1.41	0.001305419	0.008154686	-	-	NO	BioGRID ORCS
1247	327	ENTREZ_GENE	APEH	AARE|ACPH|APH|D3F15S2|D3S48E|DNF15S2|OPH	9606	Homo sapiens	-1.4	0.032113977	0.104324211	-	-	NO	BioGRID ORCS
1247	2303	ENTREZ_GENE	FOXC2	FKHL14|LD|MFH-1|MFH1	9606	Homo sapiens	-1.4	0.045021746	0.134015547	-	-	NO	BioGRID ORCS
1247	2632	ENTREZ_GENE	GBE1	APBD|GBE|GSD4	9606	Homo sapiens	-1.4	0.109615905	0.252128753	-	-	NO	BioGRID ORCS
1247	3416	ENTREZ_GENE	IDE	INSULYSIN	9606	Homo sapiens	-1.4	0.003685988	0.019104461	-	-	NO	BioGRID ORCS
1247	3769	ENTREZ_GENE	KCNJ13	KIR1.4|KIR7.1|LCA16|SVD	9606	Homo sapiens	-1.4	0.024461629	0.085140946	-	-	NO	BioGRID ORCS
1247	4218	ENTREZ_GENE	RAB8A	MEL|RAB8	9606	Homo sapiens	-1.4	0.016486938	0.062974749	-	-	NO	BioGRID ORCS
1247	5723	ENTREZ_GENE	PSPH	PSP|PSPHD	9606	Homo sapiens	-1.4	0.016953959	0.064352955	-	-	NO	BioGRID ORCS
1247	6536	ENTREZ_GENE	SLC6A9	GCENSG|GLYT1	9606	Homo sapiens	-1.4	0.073951479	0.191988952	-	-	NO	BioGRID ORCS
1247	6615	ENTREZ_GENE	SNAI1	SLUGH2|SNA|SNAH|SNAIL|SNAIL1|dJ710H13.1	9606	Homo sapiens	-1.4	0.004011197	0.020455978	-	-	NO	BioGRID ORCS
1247	7024	ENTREZ_GENE	TFCP2	LBP1C|LSF|LSF1D|SEF|TFCP2C|CP2|LBP-1C	9606	Homo sapiens	-1.4	0.002223527	0.012661137	-	-	NO	BioGRID ORCS
1247	7106	ENTREZ_GENE	TSPAN4	NAG-2|NAG2|TETRASPAN|TM4SF7|TSPAN-4	9606	Homo sapiens	-1.4	0.018708686	0.069406101	-	-	NO	BioGRID ORCS
1247	7462	ENTREZ_GENE	LAT2	HSPC046|LAB|NTAL|WBSCR15|WBSCR5|WSCR5	9606	Homo sapiens	-1.4	0.021065717	0.076048037	-	-	NO	BioGRID ORCS
1247	8999	ENTREZ_GENE	CDKL2	KKIAMRE|P56	9606	Homo sapiens	-1.4	0.298013156	0.493750191	-	-	NO	BioGRID ORCS
1247	10007	ENTREZ_GENE	GNPDA1	GNP1|GNPDA|GNPI|GPI|HLN|KIAA0060	9606	Homo sapiens	-1.4	0.051243689	0.147454128	-	-	NO	BioGRID ORCS
1247	10267	ENTREZ_GENE	RAMP1	-	9606	Homo sapiens	-1.4	0.043578087	0.130996305	-	-	NO	BioGRID ORCS
1247	10324	ENTREZ_GENE	KLHL41	KBTBD10|Krp1|SARCOSIN	9606	Homo sapiens	-1.4	0.002590259	0.014375469	-	-	NO	BioGRID ORCS
1247	10766	ENTREZ_GENE	TOB2	APRO5|TOB4|TOBL|TROB2|bK223H9	9606	Homo sapiens	-1.4	0.01328193	0.052758339	-	-	NO	BioGRID ORCS
1247	22941	ENTREZ_GENE	SHANK2	AUTS17|CORTBP1|CTTNBP1|ProSAP1|SHANK|SPANK-3	9606	Homo sapiens	-1.4	0.006352459	0.029636902	-	-	NO	BioGRID ORCS
1247	23184	ENTREZ_GENE	MESD	BOCA|MESDC2|KIAA0081	9606	Homo sapiens	-1.4	0.170730467	0.341837031	-	-	NO	BioGRID ORCS
1247	23286	ENTREZ_GENE	WWC1	HBEBP3|HBEBP36|KIBRA|MEMRYQTL|PPP1R168|KIAA0869	9606	Homo sapiens	-1.4	0.009730498	0.041433356	-	-	NO	BioGRID ORCS
1247	26689	ENTREZ_GENE	OR4D1	OR17-23|OR4D3|OR4D4P|TPCR16	9606	Homo sapiens	-1.4	0.033467075	0.107555068	-	-	NO	BioGRID ORCS
1247	28711	ENTREZ_GENE	TRAJ44	-	9606	Homo sapiens	-1.4	0.190637248	0.368556745	-	-	NO	BioGRID ORCS
1247	55858	ENTREZ_GENE	TMEM165	CDG2K|FT27|GDT1|TMPT27|TPARL	9606	Homo sapiens	-1.4	0.015342927	0.059376265	-	-	NO	BioGRID ORCS
1247	55957	ENTREZ_GENE	LIN37	F25965|ZK418.4|lin-37	9606	Homo sapiens	-1.4	0.040966901	0.125179425	-	-	NO	BioGRID ORCS
1247	58486	ENTREZ_GENE	ZBED5	Buster1	9606	Homo sapiens	-1.4	0.014748752	0.057454907	-	-	NO	BioGRID ORCS
1247	64805	ENTREZ_GENE	P2RY12	ADPG-R|BDPLT8|HORK3|P2T(AC)|P2Y(12)R|P2Y(AC)|P2Y(ADP)|P2Y(cyc)|P2Y12|SP1999	9606	Homo sapiens	-1.4	0.154325611	0.319318597	-	-	NO	BioGRID ORCS
1247	79919	ENTREZ_GENE	C2orf54	FLJ22671	9606	Homo sapiens	-1.4	0.001607102	0.009679403	-	-	NO	BioGRID ORCS
1247	84068	ENTREZ_GENE	SLC10A7	C4orf13|P7|DKFZp313H0531|DKFZp566M114|DKFZp779O2438	9606	Homo sapiens	-1.4	0.005113336	0.024938114	-	-	NO	BioGRID ORCS
1247	84437	ENTREZ_GENE	MSANTD4	KIAA1826	9606	Homo sapiens	-1.4	0.008243728	0.036435271	-	-	NO	BioGRID ORCS
1247	84674	ENTREZ_GENE	CARD6	CINCIN1	9606	Homo sapiens	-1.4	0.214118361	0.398485162	-	-	NO	BioGRID ORCS
1247	84964	ENTREZ_GENE	ALKBH6	ABH6	9606	Homo sapiens	-1.4	0.020149067	0.07340711	-	-	NO	BioGRID ORCS
1247	92822	ENTREZ_GENE	ZNF276	CENP-Z|CENPZ|ZADT|ZFP276|ZNF477	9606	Homo sapiens	-1.4	0.033958713	0.108802823	-	-	NO	BioGRID ORCS
1247	116113	ENTREZ_GENE	FOXP4	hFKHLA|FLJ40908	9606	Homo sapiens	-1.4	0.240163834	0.429238115	-	-	NO	BioGRID ORCS
1247	145483	ENTREZ_GENE	FAM161B	C14orf44|c14_5547|FLJ31697	9606	Homo sapiens	-1.4	0.026455752	0.090166901	-	-	NO	BioGRID ORCS
1247	148932	ENTREZ_GENE	MOB3C	MOB1E|MOBKL2C	9606	Homo sapiens	-1.4	0.125719966	0.277196653	-	-	NO	BioGRID ORCS
1247	158405	ENTREZ_GENE	KIAA1958	FLJ39294	9606	Homo sapiens	-1.4	0.062025287	0.169526741	-	-	NO	BioGRID ORCS
1247	161176	ENTREZ_GENE	SYNE3	C14orf139|C14orf49|KASH3|LINC00341|NCRNA00341|NET53|Nesp3|FLJ25605|Nesprin-3	9606	Homo sapiens	-1.4	0.089017973	0.217684161	-	-	NO	BioGRID ORCS
1247	162466	ENTREZ_GENE	PHOSPHO1	-	9606	Homo sapiens	-1.4	0.044366423	0.132707703	-	-	NO	BioGRID ORCS
1247	245806	ENTREZ_GENE	VGLL2	VGL2|VITO1	9606	Homo sapiens	-1.4	0.037354804	0.116699614	-	-	NO	BioGRID ORCS
1247	259230	ENTREZ_GENE	SGMS1	MOB|MOB1|SMS1|TMEM23|hmob33	9606	Homo sapiens	-1.4	0.000934418	0.006168578	-	-	NO	BioGRID ORCS
1247	344148	ENTREZ_GENE	NCKAP5	ERIH1|ERIH2|NAP5	9606	Homo sapiens	-1.4	0.042121269	0.127750172	-	-	NO	BioGRID ORCS
1247	345895	ENTREZ_GENE	RSPH4A	CILD11|RSHL3|RSPH6B|dJ412I7.1|FLJ37974	9606	Homo sapiens	-1.4	0.075150751	0.193873619	-	-	NO	BioGRID ORCS
1247	388610	ENTREZ_GENE	TRNP1	C1orf225|TNRP|LOC388610	9606	Homo sapiens	-1.4	0.011716464	0.047812739	-	-	NO	BioGRID ORCS
1247	414919	ENTREZ_GENE	C8orf82	-	9606	Homo sapiens	-1.4	0.041206469	0.125661819	-	-	NO	BioGRID ORCS
1247	100130348	ENTREZ_GENE	TMEM262	-	9606	Homo sapiens	-1.4	0.044524915	0.13304247	-	-	NO	BioGRID ORCS
1247	100131378	ENTREZ_GENE	C11orf91	-	9606	Homo sapiens	-1.4	0.019593628	0.071905436	-	-	NO	BioGRID ORCS
1247	100288072	ENTREZ_GENE	SDR42E2	-	9606	Homo sapiens	-1.4	0.05036717	0.145477674	-	-	NO	BioGRID ORCS
1247	858U	UNKNOWN	RP11-362K2.2	-	9606	Homo sapiens	-1.4	0.009977008	0.042204413	-	-	NO	BioGRID ORCS
1247	715U	UNKNOWN	RP11-544M22.13	-	9606	Homo sapiens	-1.4	0.237706637	0.426600423	-	-	NO	BioGRID ORCS
1247	8934	ENTREZ_GENE	RAB29	RAB7L|RAB7L1	9606	Homo sapiens	-1.4	0.127450562	0.279747688	-	-	NO	BioGRID ORCS
1247	79934	ENTREZ_GENE	COQ8B	ADCK4|NPHS9|FLJ12229	9606	Homo sapiens	-1.4	0.083811275	0.208859704	-	-	NO	BioGRID ORCS
1247	990	ENTREZ_GENE	CDC6	CDC18L|HsCDC18|HsCDC6|MGORS5	9606	Homo sapiens	-1.39	0.000917551	0.00607126	-	-	NO	BioGRID ORCS
1247	1211	ENTREZ_GENE	CLTA	LCA	9606	Homo sapiens	-1.39	0.153361731	0.318048244	-	-	NO	BioGRID ORCS
1247	2650	ENTREZ_GENE	GCNT1	C2GNT|C2GNT-L|C2GNT1|G6NT|NACGT2|NAGCT2	9606	Homo sapiens	-1.39	0.08221097	0.206233499	-	-	NO	BioGRID ORCS
1247	3050	ENTREZ_GENE	HBZ	HBZ-T1|HBZ1	9606	Homo sapiens	-1.39	0.026003226	0.088958171	-	-	NO	BioGRID ORCS
1247	3605	ENTREZ_GENE	IL17A	CTLA-8|CTLA8|IL-17|IL-17A|IL17	9606	Homo sapiens	-1.39	0.304081921	0.500611073	-	-	NO	BioGRID ORCS
1247	4353	ENTREZ_GENE	MPO	-	9606	Homo sapiens	-1.39	0.099636296	0.236169675	-	-	NO	BioGRID ORCS
1247	5649	ENTREZ_GENE	RELN	ETL7|LIS2|PRO1598|RL	9606	Homo sapiens	-1.39	0.105395622	0.245428072	-	-	NO	BioGRID ORCS
1247	6006	ENTREZ_GENE	RHCE	CD240CE|RH|RH30A|RHC|RHCe(152N)|RHE|RHIXB|RHPI|Rh4|RhIVb(J)|RhVI|RhVIII	9606	Homo sapiens	-1.39	0.28553506	0.479271306	-	-	NO	BioGRID ORCS
1247	6753	ENTREZ_GENE	SSTR3	SS-3-R|SS3-R|SS3R|SSR-28	9606	Homo sapiens	-1.39	0.023229641	0.081778153	-	-	NO	BioGRID ORCS
1247	9245	ENTREZ_GENE	GCNT3	C2/4GnT|C24GNT|C2GNT2|C2GNTM|GNTM|C2GnT-M	9606	Homo sapiens	-1.39	0.098328662	0.233957631	-	-	NO	BioGRID ORCS
1247	9536	ENTREZ_GENE	PTGES	MGST-IV|MGST1-L1|MGST1L1|MPGES|PGES|PIG12|PP102|PP1294|TP53I12|mPGES-1	9606	Homo sapiens	-1.39	0.031072257	0.101855876	-	-	NO	BioGRID ORCS
